id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
277,enhancement,emallove,emallove,v3.1,new,,reporter.php needs aggregate duration columns,"In `All phases` Summary view, `reporter.php` needs to show aggregate durations of all three
phases.  This can be calculated ''on-the-fly'' in one of two ways using postgres [ahttp://www.postgresql.org/docs/8.1/static/functions-aggregate.html aggregate functions]. E.g.,

{{{
#!sql
SELECT sum(duration) as duration ...
SELECT max(stop_timestamp) - min(start_timestamp) as duration ...
}}}

The latter gives total running time including time mtt 
spends doing ''stuff'' other than running tests (fetching
MPI/tests, submitting results, etc.). 
'''We need to be careful here
with regards to INI section ordering, this is only
reliable in the sense of an entire MTT run ('how long did my
entire MTT run take, from MPI Install to last Test run?').'''


The former gives total test execution time.  We should probably
just go with the former to avoid dealing with a special case.

Similarly, `MPI Install`, `Test Build`, and `Test run` reports
should show aggregate durations. E.g., ''how long did the Intel
tests take to run?''",1187985849,1187985849,major
278,enhancement,jsquyres,emallove,v3.0,closed,fixed,Add log_file parameter to [MTT] section,"MTT log files will contain everything that the MTT client printed to stdout. Example usage:

{{{
log_file = &getenv(""HOME"")/mtt/logs/@hostname@-@mpi_get@-@time@.txt
}}}",1187987059,1187992493,major
279,enhancement,,emallove,Future,new,,Add selection popups in Advanced window,The `Advanced` window in reporter.php could use some selection pop-ups of the kind on the main reporter.php query screen. The quoting may get unbearably ugly writing !JavaScript to a child window which will in turn write !JavaScript to a grandchild window (it is already pretty hideous with one generation of child windows).,1188008093,1188008093,minor
280,enhancement,,emallove,Future,new,,"Add ""Saved Reports"" feature to reporter.php","(Related to #264, `permalinks`, and #260)

`reporter.php` should have a mechanism to save reports to
SQL `TABLEs`. ''Saved Reports'' will be lightening fast because the SQL engine
will not be required to do any searching/filtering, as an already-populated
SQL `TABLE` would be used to display the report. 

A link will be needed off the main query screen that reads ''Save Report''.
This link will pop open a window and prompt the user to enter a
description for the report. The following `TABLE` will be added to the database schema:

{{{
#!sql
CREATE TABLE saved_report {
    saved_report_id serial,
    report_description varchar(128),

    -- really only needed to auto-fill HTML form fields
    url text
};
}}}

Then, off the main query screen is a drop-down
menu with a list of ''Saved Reports''. Selecting one
will invoke `reporter.php`, which will bypass all
input parameter processing and go directly to printing the
report.",1188226093,1188226093,major
281,defect,,emallove,v3.1,closed,fixed,"Filtering on Command in ""Test run"" view causes an SQL error","In reporter.php, the `command` field on the main screen does not work, but in the `[Advanced]` popup it does. A caveat with the `[Advanced]` popup is that fields can not be on the main screen ''and'' the `[Advanced]` popup, they can only be on one or the other.",1188230633,1188337599,major
282,task,emallove,emallove,v3.1,new,,Use dump_query_screen() for MTT stats page,"The `dump_query_screen()` function in `screen.inc` should be made a little more
flexible so that it can be used with [www.open-mpi.org/mtt/stats the stats page].
The below items (and maybe a few more) need to be parameterized out in order for `dump_query_screen` to work on both web pages.

 * Page Title
 * Form name
 * Selection popups
 * HTML Layout - ''What goes in the below layout areas?''
  * Top
  * Top left
  * Far left
  * Far right
  * Right
  * Bottom left
  * Bottom
 * HTML hidden fields

(See #204)",1188234995,1188234995,minor
283,enhancement,,emallove,Future,new,,Allow for users to change MTT options part way through a run,"Related to #227 (''Stop all testing and submit what you have now''), but instead of stopping MTT, we will be tweaking it's run-time options midway through a run. The use cases I have in mind are:

 * Change debug or verbose level
 * Skip (or un-skip) INI sections
 * Change an INI parameter

We would need to report to the user on whether the option they are changing is in fact changeable in the client's current state. E.g., skipping an MPI get section makes no sense if MTT has completed all its MPI get sections. There are MTT options we would want to exclude from this feature, e.g.,

 * `--scratch`
 * `--file`

Do we need an MTT daemon for this ticket? A la Postgres's `pg_ctrl`?",1188240502,1236783838,major
284,task,,emallove,v3.1,new,,--debug is showing too much in client/mtt,It is getting more and more difficult to figure out what is going on in the MTT client with the voluminous amount of debug output. A better debugging system is needed that allows MTT developers to turn on debugging for specific modules (or even functions).,1188252336,1188252336,major
285,enhancement,,jsquyres,v3.0,closed,fixed,"Renamed ""latency"" axis to be ""time""",From IU suggestion.,1188252617,1188397310,major
286,defect,jsquyres,jsquyres,v3.0,closed,fixed,Incorrectly reported suite name in test run results,"The jms-new-parser branch seems to be reporting test run stuite names improperly -- possibly using the first (or last) suite name for all the results.  Examples:

 * http://www.open-mpi.org/mtt/reporter.php?do_redir=291
 * http://www.open-mpi.org/mtt/reporter.php?do_redir=292",1188257391,1188330140,blocker
287,defect,jjhursey,jsquyres,v3.0,closed,fixed,MTT php errors showing up in https logs,"These are showing up in the milliways logs with the new reporter:

{{{
[client 192.18.128.5] PHP Notice:  Undefined index:  fields in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined variable:  interconnect_id_hash in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 100
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Warning:  Missing argument 2 for do_pg_query() in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1513
[client 192.18.128.5] PHP Notice:  Undefined variable:  pgsql_conn in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 27
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1933
[client 192.18.128.5] PHP Notice:  Undefined index:  mpi_install_section_name in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined index:  email in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined index:  number_of_results in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined index:  phase in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined index:  fields in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined index:  mpi_get_section_name in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1435
[client 192.18.128.5] PHP Notice:  Undefined variable:  interconnect_id_hash in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 100
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  mpi_install_ids in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 812
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Notice:  Undefined variable:  ret in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1483
[client 192.18.128.5] PHP Warning:  Missing argument 2 for do_pg_query() in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php on line 1513
}}}

This is a random snipit / page full of errors that I saw while ""tail -f""'ing the file.  ",1188316873,1188484118,critical
